date,pincode,state,district,latitude,longitude,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,children_enrolled,adult_migration_volume,labor_activity,School_Dropout_Risk_Index,Migrant_Hunger_Score,Village_Hollow_Out_Rate,Electoral_Discrepancy_Index,Skill_Gap_Migration_Flow,Governance_Risk_Score,Governance_Risk_Level,Risk_Score,Risk_Influx,Risk_Ghost_Population,Sudden_Spike_Anomaly,Mass_Migration_Alert
2025-03-01,562160,Karnataka,Ramanagar,12.58,77.17,0.0,0.0,0.0,218.0,1464.0,336.0,556.0,0.0,1464.0,556.0,30.0,79.90981050333056,79.87804382291964,24.445012282729266,99.74655183427897,60.02,High,50,0,0,0,1
2025-03-01,563101,Karnataka,Kolar,13.1316648,78.1302352,0.0,0.0,0.0,173.0,1374.0,445.0,709.0,0.0,1374.0,709.0,30.0,79.90144779404505,79.86234051326129,24.445012282729266,99.79556079515427,60.03,High,50,0,0,0,1
2025-03-01,563125,Karnataka,Chikkaballapur,13.3765053,78.0571833,0.0,0.0,0.0,238.0,1866.0,476.0,692.0,0.0,1866.0,692.0,30.0,79.93514544725976,79.91309751267474,24.445012282729266,99.81757969255429,60.05,High,50,0,0,0,1
2025-03-01,570019,Karnataka,Mysore,12.3141667,76.6565556,0.0,0.0,0.0,208.0,1416.0,593.0,799.0,0.0,1416.0,799.0,30.0,79.90552751854025,79.87135365549123,24.445012282729266,99.82074184200287,60.04,High,50,0,0,0,1
2025-03-01,571430,Karnataka,Mandya,12.38,77.04999999999998,0.0,0.0,0.0,142.0,1228.0,434.0,634.0,0.0,1228.0,634.0,30.0,79.88668238546282,79.83999349567056,24.445012282729266,99.75983634642523,60.02,High,50,0,0,0,1
2025-03-01,572137,Karnataka,Tumakuru,13.695328,77.3159413,0.0,0.0,0.0,222.0,1354.0,346.0,770.0,0.0,1354.0,770.0,30.0,79.89922644939108,79.86584820521159,24.445012282729266,99.80958575551851,60.03,High,50,0,0,0,1
2025-03-01,577101,Karnataka,Chickmagalur,13.3421057,75.6344904,0.0,0.0,0.0,166.0,1034.0,361.0,709.0,0.0,1034.0,709.0,30.0,79.86137647871865,79.81028264795899,24.445012282729266,99.76350374289315,60.01,High,50,0,0,0,1
2025-03-01,577301,Karnataka,Shimoga,13.87,75.73,0.0,0.0,0.0,216.0,1396.0,336.0,536.0,0.0,1396.0,536.0,30.0,79.90368365729152,79.86995987061032,24.445012282729266,99.73149315012806,60.02,High,50,0,0,0,1
2025-03-01,580024,Karnataka,Dharwad,15.3314545,75.0929797,0.0,0.0,0.0,475.0,937.0,1377.0,1158.0,0.0,937.0,1158.0,30.0,79.84533343399558,79.84528987821805,24.445012282729266,99.82208335995075,60.02,High,50,0,0,0,1
2025-03-01,581115,Karnataka,Haveri,14.6341364,75.5447764,0.0,0.0,0.0,766.0,1642.0,1952.0,1510.0,0.0,1642.0,1510.0,30.0,79.92247071599891,79.9304965939382,24.445012282729266,99.90594565400451,60.07,High,50,0,0,0,1
2025-03-01,583101,Karnataka,Ballari,15.1499722,76.9253333,0.0,0.0,0.0,344.0,1808.0,865.0,1006.0,0.0,1808.0,1006.0,30.0,79.93209654283275,79.91611737991673,24.445012282729266,99.87530852009083,60.06,High,50,0,0,0,1
2025-03-01,583201,Karnataka,Ballari,15.2739722,76.3783611,0.0,0.0,0.0,398.0,1067.0,961.0,967.0,0.0,1067.0,967.0,30.0,79.8660079097292,79.8520497348905,24.445012282729266,99.81773358963488,60.03,High,50,0,0,0,1
2025-03-01,584101,Karnataka,Raichur,16.2032778,77.34877779999998,0.0,0.0,0.0,146.0,1224.0,692.0,1190.0,0.0,1224.0,1190.0,30.0,79.88614519753997,79.83999349567056,24.445012282729266,99.85749420708159,60.04,High,50,0,0,0,1
2025-03-01,585216,Karnataka,Yadgir,16.62,76.44,0.0,0.0,0.0,424.0,1228.0,666.0,690.0,0.0,1228.0,690.0,30.0,79.88668238546282,79.87469873920543,24.445012282729266,99.77822559569785,60.03,High,50,0,0,0,1
2025-03-01,585327,Karnataka,Bidar,17.87027778,76.94986111,0.0,0.0,0.0,216.0,1370.0,480.0,964.0,0.0,1370.0,964.0,30.0,79.90098319908475,79.8670561521084,24.445012282729266,99.84532181912157,60.04,High,50,0,0,0,1
2025-03-01,585403,Karnataka,Bidar,17.90863889,77.51536111,0.0,0.0,0.0,308.0,1242.0,698.0,740.0,0.0,1242.0,740.0,30.0,79.88842461656397,79.86266572973351,24.445012282729266,99.79311296045717,60.03,High,50,0,0,0,1
2025-03-01,587313,Karnataka,Bagalkot,16.333256,75.286694,0.0,0.0,0.0,672.0,1052.0,728.0,732.0,0.0,1052.0,732.0,30.0,79.86393175100034,79.88203933957827,24.445012282729266,99.77142799068487,60.02,High,50,0,0,0,1
2025-03-01,600012,Tamil Nadu,Chennai,13.097733,80.251788,0.0,0.0,0.0,137.0,1400.0,955.0,1302.0,0.0,1400.0,1302.0,30.0,79.90406114069677,79.86113256636449,24.445012282729266,99.88016353742603,60.05,High,50,0,0,0,1
2025-03-01,600019,Tamil Nadu,Chennai,13.153,80.265,0.0,0.0,0.0,122.0,1680.0,434.0,528.0,0.0,1680.0,528.0,30.0,79.92466302346784,79.89010006213958,24.445012282729266,99.74424337806995,60.03,High,50,0,0,0,1
2025-03-01,600021,Tamil Nadu,Chennai,13.118859,80.285155,0.0,0.0,0.0,134.0,1392.0,606.0,949.0,0.0,1392.0,949.0,30.0,79.90339328544134,79.85992461946769,24.445012282729266,99.84515049972995,60.04,High,50,0,0,0,1
2025-03-01,600039,Tamil Nadu,Chennai,13.123115,80.261074,0.0,0.0,0.0,89.0,1113.0,728.0,1374.0,0.0,1113.0,1374.0,30.0,79.87241060902592,79.81065432392722,24.445012282729266,99.85914642290918,60.03,High,50,0,0,0,1
2025-03-01,600042,Tamil Nadu,Chennai,12.9826389,80.2216389,0.0,0.0,0.0,160.0,1572.0,778.0,804.0,0.0,1572.0,804.0,30.0,79.91778121061832,79.88336343521514,24.445012282729266,99.83152044508198,60.04,High,50,0,0,0,1
2025-03-01,600048,Tamil Nadu,Kancheepuram,12.876,80.034,0.0,0.0,0.0,166.0,1898.0,942.0,970.0,0.0,1898.0,970.0,30.0,79.93697478991596,79.90991503719664,24.445012282729266,99.87496878502611,60.06,High,50,0,0,0,1
2025-03-01,600052,Tamil Nadu,Tiruvallur,13.195,80.08,0.0,0.0,0.0,172.0,2212.0,1274.0,1638.0,0.0,2212.0,1638.0,30.0,79.94989633724948,79.92933510653744,24.445012282729266,99.93267728653313,60.08,High,50,0,0,0,1
2025-03-01,600053,Tamil Nadu,Thiruvallur,13.118,80.126,0.0,0.0,0.0,226.0,2766.0,889.0,1430.0,0.0,2766.0,1430.0,30.0,79.96528604530963,79.95289007102497,24.445012282729266,99.93639985365259,60.08,High,50,0,0,0,1
2025-03-01,600056,Tamil Nadu,Kancheepuram,13.0512222,80.103,0.0,0.0,0.0,211.0,2193.0,1363.0,824.0,0.0,2193.0,824.0,30.0,79.9493155935491,79.93024106671004,24.445012282729266,99.86093801722487,60.06,High,50,0,0,0,1
2025-03-01,600062,Tamil Nadu,Tiruvallur,13.1832778,80.2093333,0.0,0.0,0.0,316.0,2348.0,1030.0,1118.0,0.0,2348.0,1118.0,30.0,79.95415028485479,79.94078737230899,24.445012282729266,99.90553042225875,60.07,High,50,0,0,0,1
2025-03-01,600063,Tamil Nadu,Kancheepuram,12.9251389,80.1986944,0.0,0.0,0.0,96.0,1528.0,1012.0,608.0,0.0,1528.0,608.0,30.0,79.91448549011865,79.87135365549123,24.445012282729266,99.77279273838077,60.03,High,50,0,0,0,1
2025-03-01,600071,Tamil Nadu,Tiruvallur,13.086,80.079,0.0,0.0,0.0,220.0,1232.0,614.0,760.0,0.0,1232.0,760.0,30.0,79.88703083168306,79.85047011202546,24.445012282729266,99.79732915972194,60.03,High,50,0,0,0,1
2025-03-01,600073,Tamil Nadu,Kancheepuram,12.9234375,80.14743125,0.0,0.0,0.0,178.0,1490.0,514.0,668.0,0.0,1490.0,668.0,30.0,79.91150917865419,79.87667326778673,24.445012282729266,99.79144041860006,60.03,High,50,0,0,0,1
2025-03-01,600077,Tamil Nadu,Thiruvallur,13.048,80.108,0.0,0.0,0.0,186.0,1449.0,569.0,612.0,0.0,1449.0,612.0,30.0,79.90851834859721,79.87325849482848,24.445012282729266,99.76959574431015,60.03,High,50,0,0,0,1
2025-03-01,600081,Tamil Nadu,Chennai,13.1380835,80.2946712,0.0,0.0,0.0,99.0,1140.0,351.0,725.0,0.0,1140.0,725.0,30.0,79.87564825515555,79.8176000185838,24.445012282729266,99.77881505055373,60.01,High,50,0,0,0,1
2025-03-01,600094,Tamil Nadu,Chennai,13.1104444,80.3691389,0.0,0.0,0.0,104.0,1234.0,446.0,1032.0,0.0,1234.0,1032.0,30.0,79.88733572212575,79.83406990992665,24.445012282729266,99.84285365839494,60.03,High,50,0,0,0,1
2025-03-01,600095,Tamil Nadu,Tiruvallur,13.047,80.126,0.0,0.0,0.0,148.0,1802.0,548.0,944.0,0.0,1802.0,944.0,30.0,79.93169002224249,79.9018078551393,24.445012282729266,99.86717810828547,60.06,High,50,0,0,0,1
2025-03-01,600099,Tamil Nadu,Tiruvallur,13.1244722,80.2137778,0.0,0.0,0.0,102.0,1371.0,432.0,770.0,0.0,1371.0,770.0,30.0,79.90111386641733,79.85283954632303,24.445012282729266,99.8110956891395,60.03,High,50,0,0,0,1
2025-03-01,600100,Tamil Nadu,Chengalpattu,12.933,80.1771,0.0,0.0,0.0,182.0,2095.0,862.0,687.0,0.0,2095.0,687.0,30.0,79.94545364794155,79.92315599356536,24.445012282729266,99.82431051204172,60.05,High,50,0,0,0,1
2025-03-01,600118,Tamil Nadu,Chennai,13.13775,80.2641944,0.0,0.0,0.0,116.0,1278.0,965.0,827.0,0.0,1278.0,827.0,30.0,79.89269308276178,79.84303659266055,24.445012282729266,99.81625850063591,60.03,High,50,0,0,0,1
2025-03-01,600122,Tamil Nadu,Kancheepuram,13.008,80.099,0.0,0.0,0.0,216.0,2268.0,1106.0,1000.0,0.0,2268.0,1000.0,30.0,79.95175471709071,79.93360938017224,24.445012282729266,99.89011167701358,60.07,High,50,0,0,0,1
2025-03-01,606201,Tamil Nadu,Kallakurichi,11.64,78.92,0.0,0.0,0.0,78.0,510.0,1075.0,312.0,0.0,510.0,312.0,30.0,79.72095265196612,99.62718577410232,24.445012282729266,99.38541346047748,62.88,High,65,0,1,0,1
2025-03-01,613001,Tamil Nadu,Thanjavur,10.78,79.15,0.0,0.0,0.0,128.0,1310.0,804.0,1206.0,0.0,1310.0,1206.0,30.0,79.89526287363597,79.84896017840447,24.445012282729266,99.86623439977234,60.04,High,50,0,0,0,1
2025-03-01,614602,Tamil Nadu,Thanjavur,10.41,79.34,0.0,0.0,0.0,44.0,1166.0,492.0,760.0,0.0,1166.0,760.0,30.0,79.87879878973013,79.81251270376845,24.445012282729266,99.7907435261596,60.02,High,50,0,0,0,1
2025-03-01,614616,Tamil Nadu,Pudukkottai,10.06,79.2,0.0,0.0,0.0,68.0,1020.0,375.0,776.0,0.0,1020.0,776.0,30.0,79.85915513406468,79.78791240062024,24.445012282729266,99.77904444431539,60.01,High,50,0,0,0,1
2025-03-01,614619,Tamil Nadu,Pudukkottai,9.99,79.19,0.0,0.0,0.0,58.0,1190.0,222.0,668.0,0.0,1190.0,668.0,30.0,79.88219614037737,79.8191099522048,24.445012282729266,99.76798998797861,60.01,High,50,0,0,0,1
2025-03-01,614625,Tamil Nadu,Thanjavur,10.61,79.24,0.0,0.0,0.0,62.0,1030.0,698.0,884.0,0.0,1030.0,884.0,30.0,79.86066506768569,79.78895773928093,24.445012282729266,99.80163827797878,60.01,High,50,0,0,0,1
2025-03-01,620008,Tamil Nadu,Tiruchirappalli,10.8211223,78.6953331,0.0,0.0,0.0,104.0,1184.0,768.0,972.0,0.0,1184.0,972.0,30.0,79.88119435749421,79.82552136265701,24.445012282729266,99.83063190722038,60.03,High,50,0,0,0,1
2025-03-01,621005,Tamil Nadu,Tiruchirappalli,11.01,78.73,0.0,0.0,0.0,60.0,966.0,750.0,854.0,0.0,966.0,854.0,30.0,79.85073435040914,79.7748108227396,24.445012282729266,99.78828407658848,60.01,High,50,0,0,0,1
2025-03-01,621306,Tamil Nadu,Tiruchirappalli,10.62,78.43,0.0,0.0,0.0,92.0,1102.0,1098.0,1006.0,0.0,1102.0,1006.0,30.0,79.87087163821991,79.80933022829036,24.445012282729266,99.82632859640054,60.02,High,50,0,0,0,1
2025-03-01,621707,Tamil Nadu,Ariyalur,11.02,79.11,0.0,0.0,0.0,68.0,804.0,514.0,3558.0,0.0,804.0,3558.0,30.0,79.81969359962368,79.73631913027823,24.445012282729266,99.85167805892226,60.01,High,50,0,0,0,1
2025-03-01,622001,Tamil Nadu,Pudukkottai,10.369041,78.814861,0.0,0.0,0.0,130.0,1070.0,976.0,728.0,0.0,1070.0,728.0,30.0,79.866457986097,79.81028264795899,24.445012282729266,99.77228168392443,60.01,High,50,0,0,0,1
2025-03-01,624005,Tamil Nadu,Dindigul,10.4,78.05,0.0,0.0,0.0,156.0,1262.0,1116.0,1802.0,0.0,1262.0,1802.0,30.0,79.8910379632157,79.8462655276347,24.445012282729266,99.89081728060955,60.04,High,50,0,0,0,1
2025-03-01,624401,Tamil Nadu,Dindigul,10.29,78.27,0.0,0.0,0.0,102.0,1614.0,900.0,2232.0,0.0,1614.0,2232.0,30.0,79.9204961874176,79.88101723066559,24.445012282729266,99.92302532623278,60.06,High,50,0,0,0,1
2025-03-01,625001,Tamil Nadu,Madurai,9.9079722,78.1245,0.0,0.0,0.0,132.0,1540.0,1406.0,1852.0,0.0,1540.0,1852.0,30.0,79.91525497552166,79.87697525451092,24.445012282729266,99.91161951995727,60.06,High,50,0,0,0,1
2025-03-01,625003,Tamil Nadu,Madurai,9.918135,78.080536,0.0,0.0,0.0,90.0,1030.0,574.0,804.0,0.0,1030.0,804.0,30.0,79.86066506768569,79.79478840603277,24.445012282729266,99.78582753073586,60.01,High,50,0,0,0,1
2025-03-01,625009,Tamil Nadu,Madurai,13.402,78.0551,0.0,0.0,0.0,264.0,2196.0,1922.0,2352.0,0.0,2196.0,2352.0,30.0,79.94937366791913,79.93240143327546,24.445012282729266,99.94801763137875,60.08,High,50,0,0,0,1
2025-03-01,625016,Tamil Nadu,Madurai,9.9346463,78.080964,0.0,0.0,0.0,184.0,2700.0,2334.0,2052.0,0.0,2700.0,2052.0,30.0,79.96386322324369,79.94928946008258,24.445012282729266,99.95480942895472,60.09,High,50,0,0,0,1
2025-03-01,625020,Tamil Nadu,Madurai,9.9329,78.1778,0.0,0.0,0.0,220.0,1878.0,870.0,1528.0,0.0,1878.0,1528.0,30.0,79.93569715377512,79.91274906645451,24.445012282729266,99.91736307515404,60.07,High,50,0,0,0,1
2025-03-01,625514,Tamil Nadu,Madurai,9.952188,77.913889,0.0,0.0,0.0,60.0,912.0,542.0,1630.0,0.0,912.0,1630.0,30.0,79.84115207935281,79.76238290755141,24.445012282729266,99.8453857009286,60.01,High,50,0,0,0,1
2025-03-01,625534,Tamil Nadu,Theni,9.904533,77.405645,0.0,0.0,0.0,38.0,1076.0,564.0,716.0,0.0,1076.0,716.0,30.0,79.86734362024008,79.79358045913597,24.445012282729266,99.77008937645549,60.01,High,50,0,0,0,1
2025-03-01,626117,Tamil Nadu,Virudhunagar,9.4476111,77.5559444,0.0,0.0,0.0,174.0,1452.0,600.0,828.0,0.0,1452.0,828.0,30.0,79.90882323903992,79.87179502070352,24.445012282729266,99.82935427107954,60.04,High,50,0,0,0,1
2025-03-01,626125,Tamil Nadu,Virudhunagar,9.48,77.63,0.0,0.0,0.0,114.0,1258.0,482.0,854.0,0.0,1258.0,854.0,30.0,79.89045721951531,79.84027225264674,24.445012282729266,99.82006237187342,60.03,High,50,0,0,0,1
2025-03-01,627002,Tamil Nadu,Tirunelveli,8.7311389,77.7539444,0.0,0.0,0.0,94.0,940.0,418.0,998.0,0.0,940.0,998.0,30.0,79.84604484502854,79.77664597283282,24.445012282729266,99.80541311203126,60.01,High,50,0,0,0,1
2025-03-01,627751,Tamil Nadu,Tenkasi,9.1118,77.34149999999998,0.0,0.0,0.0,293.0,1202.0,2436.0,891.0,0.0,1202.0,891.0,30.0,79.88361896244331,79.85630077877731,24.445012282729266,99.8210989993786,60.03,High,50,0,0,0,1
2025-03-01,627855,Tamil Nadu,Tenkasi,9.1732,77.3805,0.0,0.0,0.0,110.0,1168.0,910.0,704.0,0.0,1168.0,704.0,30.0,79.8790746429878,79.8235236043277,24.445012282729266,99.77625977827205,60.02,High,50,0,0,0,1
2025-03-01,628001,Tamil Nadu,Thoothukkudi,8.8038889,78.1561111,0.0,0.0,0.0,92.0,1172.0,1490.0,608.0,0.0,1172.0,608.0,30.0,79.87953923794811,79.82143292700633,24.445012282729266,99.74483573664435,60.01,High,50,0,0,0,1
2025-03-01,628008,Tamil Nadu,Thoothukkudi,8.803226,78.096569,0.0,0.0,0.0,152.0,1452.0,1168.0,902.0,0.0,1452.0,902.0,30.0,79.90882323903992,79.86896099144565,24.445012282729266,99.84300465175704,60.04,High,50,0,0,0,1
2025-03-01,629002,Tamil Nadu,Kanniyakumari,8.16,77.45,0.0,0.0,0.0,188.0,1216.0,284.0,718.0,0.0,1216.0,718.0,30.0,79.88509985887927,79.84443037754149,24.445012282729266,99.78479961438619,60.02,High,50,0,0,0,1
2025-03-01,635107,Tamil Nadu,Krishnagiri,12.6804102,78.0751654,0.0,0.0,0.0,120.0,1536.0,1772.0,946.0,0.0,1536.0,946.0,30.0,79.91495008507894,79.87509364492169,24.445012282729266,99.85403878206431,60.05,High,50,0,0,0,1
2025-03-01,635109,Tamil Nadu,Dharmapuri,12.7409,77.8253,0.0,0.0,0.0,247.0,1754.0,1288.0,641.0,0.0,1754.0,641.0,30.0,79.92885889670312,79.90522262809753,24.445012282729266,99.79599054549256,60.04,High,50,0,0,0,1
2025-03-01,636006,Tamil Nadu,Salem,11.640885,78.1576135,0.0,0.0,0.0,160.0,1240.0,1048.0,1342.0,0.0,1240.0,1342.0,30.0,79.88811972612127,79.84387286358913,24.445012282729266,99.86998890779532,60.04,High,50,0,0,0,1
2025-03-01,636303,Tamil Nadu,Salem,11.737815,77.742405,0.0,0.0,0.0,76.0,1092.0,448.0,724.0,0.0,1092.0,724.0,30.0,79.8693471860064,79.80419645397897,24.445012282729266,99.77350414941374,60.01,High,50,0,0,0,1
2025-03-01,636810,Tamil Nadu,Dharmapuri,12.0324591,77.8146794,0.0,0.0,0.0,116.0,1348.0,2234.0,628.0,0.0,1348.0,628.0,30.0,79.8986311870982,79.85191035640241,24.445012282729266,99.76728728810114,60.02,High,50,0,0,0,1
2025-03-01,638004,Tamil Nadu,Erode,11.371506,77.69479,0.0,0.0,0.0,96.0,1262.0,812.0,1102.0,0.0,1262.0,1102.0,30.0,79.8910379632157,79.83760083162498,24.445012282729266,99.85369033584408,60.04,High,50,0,0,0,1
2025-03-01,638008,Tamil Nadu,Namakkal,11.36694,77.7685616,0.0,0.0,0.0,72.0,1080.0,772.0,750.0,0.0,1080.0,750.0,30.0,79.86792436394046,79.80138565446913,24.445012282729266,99.77939579425413,60.01,High,50,0,0,0,1
2025-03-01,638503,Tamil Nadu,Erode,11.625686,77.32838,0.0,0.0,0.0,44.0,2668.0,706.0,1174.0,0.0,2668.0,1174.0,30.0,79.9631227750257,79.94350525282677,24.445012282729266,99.91766506187824,60.08,High,50,0,0,0,1
2025-03-01,641001,Tamil Nadu,Coimbatore,11.0,76.9632,0.0,0.0,0.0,98.0,1570.0,708.0,1740.0,0.0,1570.0,1740.0,30.0,79.91760698750821,79.87667326778673,24.445012282729266,99.91007764543274,60.06,High,50,0,0,0,1
2025-03-01,641008,Tamil Nadu,Coimbatore,10.9322116,76.9489066,0.0,0.0,0.0,126.0,1336.0,648.0,1248.0,0.0,1336.0,1248.0,30.0,79.8975858484375,79.85163159942624,24.445012282729266,99.87113297288508,60.04,High,50,0,0,0,1
2025-03-01,641402,Tamil Nadu,Coimbatore,11.025297,77.12585,0.0,0.0,0.0,94.0,1040.0,408.0,764.0,0.0,1040.0,764.0,30.0,79.86229115004676,79.79759920554262,24.445012282729266,99.77839110765245,60.01,High,50,0,0,0,1
2025-03-01,641603,Tamil Nadu,Tiruppur,11.118048,77.310809,0.0,0.0,0.0,142.0,1404.0,964.0,764.0,0.0,1404.0,764.0,30.0,79.90440958691701,79.8622011347732,24.445012282729266,99.81208585714866,60.03,High,50,0,0,0,1
2025-03-01,641605,Tamil Nadu,Tiruppur,11.017994,77.353977,0.0,0.0,0.0,114.0,1260.0,642.0,570.0,0.0,1260.0,570.0,30.0,79.89076210995802,79.84057423937094,24.445012282729266,99.7379335977653,60.01,High,50,0,0,0,1
2025-03-01,700024,West Bengal,Kolkata,22.5481111,88.2879166,0.0,0.0,0.0,98.0,2510.0,248.0,592.0,0.0,2510.0,592.0,30.0,79.95911564349305,79.93890576271974,24.445012282729266,99.80204189485055,60.05,High,50,0,0,0,1
2025-03-01,700104,West Bengal,Kolkata,22.434096,88.301411,0.0,0.0,0.0,56.0,1344.0,418.0,541.0,0.0,1344.0,541.0,30.0,79.89822466650793,79.84387286358913,24.445012282729266,99.72980899339694,60.01,High,50,0,0,0,1
2025-03-01,700135,West Bengal,North 24 Parganas,22.5564336,88.5154332,0.0,0.0,0.0,128.0,2663.0,483.0,1003.0,0.0,2663.0,1003.0,30.0,79.96294855191559,79.94619990359655,24.445012282729266,99.89947616918225,60.08,High,50,0,0,0,1
2025-03-01,700150,West Bengal,South 24 Parganas,22.439,88.415,0.0,0.0,0.0,93.0,1513.0,215.0,460.0,0.0,1513.0,460.0,30.0,79.91329496553286,79.86919328892581,24.445012282729266,99.69220293507865,60.01,High,50,0,0,0,1
2025-03-01,711101,West Bengal,Haora,22.5819,88.3245,0.0,0.0,0.0,118.0,2062.0,450.0,1018.0,0.0,2062.0,1018.0,30.0,79.9443357163183,79.918045449002,24.445012282729266,99.88684208998043,60.07,High,50,0,0,0,1
2025-03-01,711303,West Bengal,Haora,22.7896,87.9004,0.0,0.0,0.0,118.0,1909.0,484.0,786.0,0.0,1909.0,786.0,30.0,79.93757005220886,79.90719715667885,24.445012282729266,99.84379736690806,60.05,High,50,0,0,0,1
2025-03-01,711312,West Bengal,Howrah,22.3482,88.006789,0.0,0.0,0.0,130.0,3044.0,572.0,1076.0,0.0,3044.0,1076.0,30.0,79.97059985016813,79.95830260231253,24.445012282729266,99.9147264987543,60.08,High,50,0,0,0,1
2025-03-01,711315,West Bengal,Haora,22.389518,88.081527,0.0,0.0,0.0,104.0,2184.0,420.0,874.0,0.0,2184.0,874.0,30.0,79.94903974029143,79.92371350751773,24.445012282729266,99.87045640647413,60.06,High,50,0,0,0,1
2025-03-01,711316,West Bengal,Haora,22.480435,88.112053,0.0,0.0,0.0,68.0,1566.0,296.0,595.0,0.0,1566.0,595.0,30.0,79.91720046691793,79.87304942709635,24.445012282729266,99.76968575958372,60.03,High,50,0,0,0,1
2025-03-01,712123,West Bengal,Hooghly,22.21,87.89,0.0,0.0,0.0,62.0,1436.0,316.0,494.0,0.0,1436.0,494.0,30.0,79.90734234260394,79.85653307625745,24.445012282729266,99.71024664184955,60.01,High,50,0,0,0,1
2025-03-01,713129,West Bengal,Barddhaman,23.71,87.95,0.0,0.0,0.0,116.0,1121.0,453.0,615.0,0.0,1121.0,615.0,30.0,79.87333979894653,79.81720511286754,24.445012282729266,99.74247210978379,60.01,High,50,0,0,0,1
2025-03-01,713130,West Bengal,Barddhaman,23.644333,88.131583,0.0,0.0,0.0,118.0,1571.0,486.0,721.0,0.0,1571.0,721.0,30.0,79.91769409906325,79.87888009384818,24.445012282729266,99.81147607626326,60.04,High,50,0,0,0,1
2025-03-01,713212,West Bengal,Barddhaman,23.524469,87.370409,0.0,0.0,0.0,98.0,1528.0,318.0,530.0,0.0,1528.0,530.0,30.0,79.91448549011865,79.87179502070352,24.445012282729266,99.73705086734071,60.02,High,50,0,0,0,1
2025-03-01,721150,West Bengal,Paschim Medinipur,22.5538,87.4641,0.0,0.0,0.0,124.0,2226.0,276.0,374.0,0.0,2226.0,374.0,30.0,79.95047708094987,79.92733734820813,24.445012282729266,99.64858327574292,60.02,High,50,0,0,0,1
2025-03-01,721301,West Bengal,Paschim Medinipur,22.346,87.232,0.0,0.0,0.0,93.0,1195.0,357.0,758.0,0.0,1195.0,758.0,30.0,79.88286399563282,79.82552136265701,24.445012282729266,99.79353399963995,60.02,High,50,0,0,0,1
2025-03-01,721424,West Bengal,Paschim Medinipur,22.083207,87.368666,0.0,0.0,0.0,62.0,1220.0,273.0,572.0,0.0,1220.0,572.0,30.0,79.88550637946955,79.8242901860122,24.445012282729266,99.73466981816915,60.01,High,50,0,0,0,1
2025-03-01,722101,West Bengal,Bankura,23.44917,87.30639,0.0,0.0,0.0,107.0,1485.0,383.0,433.0,0.0,1485.0,433.0,30.0,79.91118976961897,79.86800857177703,24.445012282729266,99.67075316650502,60.01,High,50,0,0,0,1
2025-03-01,722122,West Bengal,Bankura,23.47257,87.446688,0.0,0.0,0.0,126.0,1736.0,478.0,494.0,0.0,1736.0,494.0,30.0,79.92794422537501,79.89555905292319,24.445012282729266,99.72672814806641,60.03,High,50,0,0,0,1
2025-03-01,722206,West Bengal,Bankura,23.149929,87.631064,0.0,0.0,0.0,158.0,2100.0,690.0,644.0,0.0,2100.0,644.0,30.0,79.94564238964418,79.92206419540865,24.445012282729266,99.8104888119726,60.05,High,50,0,0,0,1
2025-03-01,723121,West Bengal,Purulia,23.6568345,86.8396032,0.0,0.0,0.0,79.0,1298.0,279.0,582.0,0.0,1298.0,582.0,30.0,79.8942320535678,79.84127113181141,24.445012282729266,99.74597109057859,60.02,High,50,0,0,0,1
2025-03-01,723131,West Bengal,Puruliya,23.0621699,86.5577376,0.0,0.0,0.0,154.0,1958.0,294.0,484.0,0.0,1958.0,484.0,30.0,79.9400672501205,79.91363179687909,24.445012282729266,99.72977995621193,60.03,High,50,0,0,0,1
2025-03-01,723133,West Bengal,Purulia,23.4876909,86.8573308,0.0,0.0,0.0,126.0,1454.0,265.0,617.0,0.0,1454.0,617.0,30.0,79.90902649933506,79.86628957042389,24.445012282729266,99.77181418524563,60.03,High,50,0,0,0,1
2025-03-01,723143,West Bengal,Puruliya,23.0060016,86.2398648,0.0,0.0,0.0,96.0,1514.0,258.0,560.0,0.0,1514.0,560.0,30.0,79.91344015145796,79.86972757313015,24.445012282729266,99.75138942930316,60.02,High,50,0,0,0,1
2025-03-01,723201,West Bengal,Puruliya,23.3268715,86.1726327,0.0,0.0,0.0,126.0,1944.0,248.0,444.0,0.0,1944.0,444.0,30.0,79.93931228331,79.91084422711725,24.445012282729266,99.70157033096584,60.03,High,50,0,0,0,1
2025-03-01,723202,West Bengal,Puruliya,23.3551803,86.0591228,0.0,0.0,0.0,168.0,1754.0,248.0,556.0,0.0,1754.0,556.0,30.0,79.92885889670312,79.89990301580204,24.445012282729266,99.76179054897702,60.03,High,50,0,0,0,1
2025-03-01,731204,West Bengal,Birbhum,23.709217,87.708641,0.0,0.0,0.0,120.0,1836.0,438.0,678.0,0.0,1836.0,678.0,30.0,79.93362099504625,79.90201692287144,24.445012282729266,99.81247495542793,60.05,High,50,0,0,0,1
2025-03-01,731224,West Bengal,Birbhum,24.1761667,87.7843056,0.0,0.0,0.0,210.0,2816.0,688.0,1100.0,0.0,2816.0,1100.0,30.0,79.96640397693287,79.95419093691382,24.445012282729266,99.9136782563751,60.08,High,50,0,0,0,1
